CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
01003010905,Alabama,Baldwin County,0,8011,3000,0,11,0.14,0,0,0,0,1,0,16.0,58296,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,6995,87.32,2121,26.47,1915,23.90,814,10.16,6146,76.72,364,4.55,33,0.41,1,0.01,40,0.50,411,5.13,520,6.49,144,4.79,295,9.85,5700,71.15,1627,20.31,1493,18.64,701,8.75,5098,63.63,245,3.06,26,0.32,1,0.01,23,0.29,307,3.84,416,5.19,121,4.05,242,8.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2694,2224,938,6896,426,36,1,50,602,718,179,380
01003010906,Alabama,Baldwin County,1,4302,1597,0,126,2.93,1,1,1,0,0,1,15.5,51630,1,1,1,1,1,0,0,0,3098,4100,3098,1218,1441,1218,4100,95.30,1441,33.50,1022,23.76,644,14.97,3721,86.50,188,4.37,17,0.39,1,0.02,24,0.55,149,3.46,214,4.96,26,1.63,185,11.62,3098,72.02,1218,28.31,817,18.98,404,9.39,2777,64.56,163,3.79,11,0.26,1,0.02,13,0.29,133,3.09,174,4.04,18,1.15,138,8.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1925,1075,678,3914,193,17,1,26,151,221,29,212
01003011000,Alabama,Baldwin County,0,4305,1664,0,15,0.35,0,0,0,1,1,1,21.7,48244,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,4295,99.76,1931,44.85,1038,24.12,671,15.59,3647,84.72,279,6.47,6,0.14,3,0.07,47,1.09,313,7.27,356,8.26,131,7.84,125,7.50,4208,97.74,1889,43.87,1016,23.60,660,15.32,3572,82.97,272,6.33,6,0.14,3,0.07,46,1.07,308,7.16,354,8.22,128,7.67,122,7.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2047,1040,673,3656,279,6,3,47,314,356,120,115
01003011101,Alabama,Baldwin County,1,8397,3423,0,13,0.15,0,0,0,0,0,0,5.5,89861,1,1,1,1,1,0,0,0,3134,6588,3134,461,959,461,6588,78.46,959,11.43,1627,19.38,1339,15.95,6083,72.44,275,3.27,41,0.49,4,0.05,8,0.10,177,2.11,255,3.03,97,2.83,130,3.81,3134,37.32,461,5.49,793,9.44,592,7.05,2936,34.97,113,1.35,16,0.19,0,0.00,4,0.04,65,0.78,93,1.11,35,1.02,59,1.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1576,2131,1689,7655,441,61,5,19,216,326,145,190
01003011102,Alabama,Baldwin County,0,3715,1389,0,0,0.00,0,0,0,0,0,0,7.2,77321,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,3715,100.00,894,24.06,998,26.86,501,13.49,3405,91.66,156,4.20,17,0.46,1,0.03,19,0.51,117,3.15,154,4.15,27,1.95,88,6.37,3715,100.00,894,24.06,998,26.86,501,13.49,3405,91.66,156,4.20,17,0.46,1,0.03,19,0.51,117,3.15,154,4.15,27,1.95,88,6.37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1062,998,501,3405,156,17,1,19,117,154,32,104
01003011201,Alabama,Baldwin County,1,4230,1984,0,17,0.40,0,0,0,0,0,0,15.9,83102,0,1,0,1,0,0,0,0,395,2655,395,111,733,111,2655,62.78,733,17.33,616,14.56,547,12.94,2529,59.79,77,1.82,15,0.36,1,0.02,2,0.04,31,0.74,67,1.59,20,1.03,87,4.36,395,9.33,111,2.62,104,2.47,72,1.70,379,8.96,10,0.23,2,0.06,1,0.02,0,0.01,2,0.05,6,0.14,1,0.06,12,0.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1338,859,1111,4041,111,30,1,2,45,95,84,148
01003011202,Alabama,Baldwin County,1,5065,2282,0,0,0.00,0,0,0,0,0,0,5.5,79063,1,1,1,1,1,0,0,0,1718,3646,1718,803,1341,803,3646,71.99,1341,26.48,729,14.39,793,15.65,2574,50.82,997,19.69,19,0.38,0,0.00,7,0.14,49,0.96,64,1.27,47,2.05,84,3.70,1718,33.92,803,15.85,348,6.88,384,7.58,1129,22.29,556,10.97,10,0.21,0,0.00,2,0.04,21,0.42,19,0.37,9,0.40,39,1.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1996,1023,1078,3815,1146,21,1,9,73,99,105,114
01003011300,Alabama,Baldwin County,0,4487,1842,0,0,0.00,0,0,0,0,0,0,4.3,95863,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,4487,100.00,893,19.90,958,21.35,913,20.35,4193,93.45,182,4.06,8,0.18,0,0.00,11,0.25,93,2.07,110,2.45,90,4.87,68,3.67,4487,100.00,893,19.90,958,21.35,913,20.35,4193,93.45,182,4.06,8,0.18,0,0.00,11,0.25,93,2.07,110,2.45,90,4.87,68,3.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1003,958,913,4193,182,8,0,11,93,110,99,68
01003011401,Alabama,Baldwin County,0,10632,4159,0,0,0.00,0,0,0,0,0,0,11.4,64722,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,10632,100.00,3581,33.68,2475,23.28,1737,16.34,8995,84.60,956,8.99,42,0.40,5,0.05,82,0.77,552,5.19,775,7.29,28,0.67,353,8.49,10632,100.00,3581,33.68,2475,23.28,1737,16.34,8995,84.60,956,8.99,42,0.40,5,0.05,82,0.77,552,5.19,775,7.29,28,0.67,353,8.49,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3769,2475,1737,8995,956,42,5,82,552,775,29,347
01003011403,Alabama,Baldwin County,0,9131,4030,0,0,0.00,0,0,0,0,0,0,7.9,61375,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,8645,94.68,2595,28.43,1712,18.75,1387,15.19,7786,85.27,186,2.03,54,0.59,9,0.10,44,0.48,567,6.21,939,10.28,19,0.48,414,10.26,7198,78.83,2259,24.74,1425,15.61,1169,12.81,6487,71.05,134,1.47,43,0.47,9,0.10,37,0.41,487,5.34,836,9.15,11,0.28,341,8.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3084,1798,1487,8243,197,57,9,46,579,960,31,546
01003011405,Alabama,Baldwin County,1,3832,1795,0,0,0.00,0,0,0,0,0,0,6.7,105806,1,1,1,1,1,0,0,0,3629,3828,3629,674,705,674,3828,99.91,705,18.40,603,15.73,937,24.46,3713,96.91,5,0.13,28,0.73,0,0.00,25,0.65,57,1.49,49,1.28,15,0.86,53,2.97,3629,94.70,674,17.58,579,15.10,892,23.27,3523,91.94,5,0.13,22,0.57,0,0.00,24,0.64,55,1.43,48,1.26,15,0.81,51,2.82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,853,603,939,3717,5,28,0,25,57,49,17,59
01003011406,Alabama,Baldwin County,0,3412,1484,0,0,0.00,0,0,0,0,0,0,5.6,76136,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,3146,92.22,566,16.59,698,20.46,332,9.74,2902,85.04,23,0.68,32,0.95,11,0.32,21,0.63,157,4.60,185,5.41,46,3.09,96,6.47,2276,66.72,419,12.27,523,15.34,245,7.18,2108,61.79,15,0.43,26,0.75,0,0.00,14,0.40,114,3.34,96,2.81,26,1.77,68,4.60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,561,743,392,3140,25,36,12,23,176,195,48,102
01003011407,Alabama,Baldwin County,1,4799,2161,0,4,0.08,0,0,0,0,0,0,16.2,70230,1,1,1,1,1,0,0,0,2676,4063,2676,1137,1368,1137,4063,84.67,1368,28.50,721,15.01,899,18.74,3822,79.65,49,1.01,33,0.69,1,0.02,20,0.42,138,2.88,44,0.92,59,2.72,58,2.67,2676,55.75,1137,23.69,465,9.68,570,11.88,2464,51.35,48,0.99,21,0.44,1,0.01,17,0.36,125,2.60,36,0.75,57,2.65,38,1.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1515,857,1040,4525,56,36,1,26,155,57,91,78
01003011408,Alabama,Baldwin County,0,433,216,0,0,0.00,0,0,0,0,0,0,13.4,101563,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,427,98.66,60,13.84,43,9.94,131,30.18,412,95.22,1,0.23,0,0.00,0,0.00,7,1.60,7,1.61,3,0.69,2,1.15,0,0.00,404,93.23,57,13.08,39,8.90,125,28.87,389,89.84,1,0.23,0,0.00,0,0.00,7,1.58,7,1.58,3,0.69,2,1.09,0,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87,44,132,418,1,0,0,7,7,3,3,0
01003011501,Alabama,Baldwin County,1,5316,2219,0,126,2.37,0,0,0,0,0,0,14.2,58843,1,1,1,1,1,0,0,0,5299,5316,5299,1645,1647,1645,5316,100.00,1647,30.98,1033,19.43,1321,24.85,4559,85.76,365,6.87,40,0.75,2,0.04,38,0.71,312,5.87,407,7.66,53,2.40,256,11.53,5299,99.69,1645,30.94,1029,19.36,1318,24.80,4542,85.45,365,6.87,40,0.75,2,0.04,38,0.71,312,5.87,407,7.66,53,2.40,255,11.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1727,1033,1321,4559,365,40,2,38,312,407,56,296
01003011502,Alabama,Baldwin County,1,10534,4330,0,0,0.00,1,1,1,1,1,1,11.6,57120,1,1,1,1,1,0,0,1,5675,9213,5675,2276,4111,2276,9213,87.46,4111,39.02,2056,19.52,1670,15.85,7112,67.52,1169,11.10,99,0.94,8,0.07,66,0.62,759,7.21,1223,11.61,189,4.37,538,12.43,5675,53.87,2276,21.61,1178,11.18,1189,11.29,4497,42.69,621,5.90,51,0.49,4,0.04,49,0.46,452,4.30,608,5.77,93,2.15,335,7.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5468,2412,1882,7818,1693,113,8,74,828,1314,226,710
01003011601,Alabama,Baldwin County,0,6062,2410,0,36,0.59,0,0,0,0,0,0,18.1,64688,0,0,0,0,0,0,0,0,30,30,NULL,6,6,NULL,6062,100.00,1897,31.29,1374,22.67,1049,17.30,5699,94.01,58,0.96,35,0.58,1,0.02,44,0.73,225,3.71,233,3.84,80,3.33,261,10.83,6062,100.00,1897,31.29,1374,22.67,1049,17.30,5699,94.01,58,0.96,35,0.58,1,0.02,44,0.73,225,3.71,233,3.84,80,3.33,261,10.83,30,0.49,6,0.10,8,0.14,1,0.02,27,0.45,1,0.01,0,0.00,0,0.00,1,0.01,1,0.02,0,0.00,0,0.01,1,0.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2034,1374,1049,5699,58,35,1,44,225,233,74,248
01003011602,Alabama,Baldwin County,0,4895,2402,0,0,0.00,0,0,0,1,1,1,7.1,53476,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,4895,100.00,1487,30.37,550,11.24,1952,39.88,4638,94.75,117,2.39,17,0.35,1,0.02,27,0.55,95,1.94,98,2.00,103,4.28,75,3.12,4895,100.00,1487,30.37,550,11.24,1952,39.88,4638,94.75,117,2.39,17,0.35,1,0.02,27,0.55,95,1.94,98,2.00,103,4.28,75,3.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1676,550,1952,4638,117,17,1,27,95,98,101,75
01005950100,Alabama,Barbour County,0,3321,1348,0,0,0.00,1,1,0,1,1,1,31.2,63398,1,1,0,0,0,1,0,1,617,617,NULL,341,341,NULL,3296,99.26,1697,51.09,768,23.13,484,14.57,1549,46.64,1580,47.57,12,0.36,1,0.03,55,1.66,100,3.00,144,4.33,163,12.13,327,24.27,3063,92.22,1593,47.97,727,21.88,439,13.22,1431,43.08,1473,44.36,12,0.36,1,0.03,54,1.63,92,2.76,140,4.22,152,11.26,301,22.31,617,18.57,341,10.27,120,3.60,112,3.38,212,6.38,393,11.84,2,0.07,0,0.00,4,0.12,5,0.16,6,0.19,38,2.79,66,4.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1539,773,489,1554,1598,12,1,55,101,144,134,270
01005950200,Alabama,Barbour County,0,4264,1053,0,1724,40.43,0,0,0,1,1,1,33.2,47833,0,0,0,0,0,0,0,1,65,65,NULL,31,31,NULL,4113,96.46,1952,45.78,600,14.07,389,9.13,1427,33.47,2657,62.31,5,0.12,0,0.00,7,0.16,17,0.40,32,0.75,107,10.16,301,28.61,3796,89.01,1750,41.05,527,12.35,327,7.67,1320,30.97,2449,57.42,5,0.12,0,0.00,7,0.16,15,0.35,29,0.68,92,8.72,258,24.49,65,1.51,31,0.73,12,0.28,8,0.19,25,0.58,38,0.89,0,0.00,0,0.00,0,0.00,2,0.05,0,0.00,4,0.38,9,0.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1262,658,408,1471,2763,5,0,7,18,32,103,289
01005950300,Alabama,Barbour County,0,1638,673,0,0,0.00,1,1,0,0,0,1,34.4,42736,1,1,0,0,0,1,0,0,835,835,NULL,443,443,NULL,1638,100.00,857,52.34,342,20.88,321,19.60,718,43.83,864,52.75,0,0.00,0,0.00,4,0.24,52,3.17,67,4.09,60,8.91,152,22.59,1638,100.00,857,52.34,342,20.88,321,19.60,718,43.83,864,52.75,0,0.00,0,0.00,4,0.24,52,3.17,67,4.09,60,8.91,152,22.59,835,50.98,443,27.05,185,11.32,145,8.83,274,16.75,532,32.48,0,0.00,0,0.00,4,0.24,25,1.51,22,1.37,36,5.37,77,11.40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,889,342,321,718,864,0,0,4,52,67,57,138
01005950400,Alabama,Barbour County,0,4303,1188,0,1320,30.68,1,1,0,1,1,1,26.7,36164,1,1,0,0,0,1,0,1,2867,2867,NULL,1541,1541,NULL,4303,100.00,2319,53.89,658,15.29,485,11.27,2046,47.55,1732,40.25,9,0.21,8,0.19,10,0.23,498,11.57,566,13.15,183,15.42,327,27.54,4303,100.00,2319,53.89,658,15.29,485,11.27,2046,47.55,1732,40.25,9,0.21,8,0.19,10,0.23,498,11.57,566,13.15,183,15.42,327,27.54,2867,66.62,1541,35.81,423,9.84,307,7.14,1242,28.86,1251,29.07,8,0.18,3,0.06,4,0.10,359,8.34,393,9.13,119,10.01,214,18.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1395,658,485,2046,1732,9,8,10,498,566,172,298
01005950500,Alabama,Barbour County,0,3467,1399,0,0,0.00,0,0,0,0,0,0,14.6,54896,0,0,0,0,0,0,0,0,232,232,NULL,74,74,NULL,3467,100.00,1453,41.90,750,21.63,611,17.62,2487,71.73,752,21.69,28,0.81,0,0.00,23,0.66,177,5.11,172,4.96,19,1.35,288,20.59,3437,99.12,1444,41.66,744,21.45,606,17.48,2464,71.08,744,21.46,28,0.81,0,0.00,23,0.66,177,5.10,172,4.96,18,1.32,286,20.42,232,6.68,74,2.14,43,1.23,55,1.59,178,5.12,49,1.41,0,0.00,0,0.00,0,0.00,5,0.15,5,0.13,3,0.19,21,1.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1663,750,611,2487,752,28,0,23,177,172,18,288
01005950600,Alabama,Barbour County,0,2099,828,0,0,0.00,0,0,0,0,0,1,30.4,31083,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1629,77.60,905,43.09,433,20.63,187,8.92,1059,50.45,532,25.34,9,0.43,0,0.00,3,0.14,26,1.24,30,1.41,18,2.22,219,26.49,1388,66.15,759,36.15,373,17.76,151,7.18,977,46.56,379,18.05,9,0.43,0,0.00,3,0.14,20,0.97,28,1.33,5,0.65,183,22.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1104,563,254,1148,893,11,0,4,43,46,42,264
01005950700,Alabama,Barbour County,0,1727,646,0,149,8.63,0,0,0,0,0,1,30.1,35625,0,0,0,0,0,0,0,0,27,27,NULL,10,10,NULL,1396,80.85,706,40.89,325,18.82,303,17.53,633,36.66,742,42.97,1,0.06,0,0.00,3,0.17,17,0.99,22,1.29,82,12.64,129,19.91,389,22.54,144,8.34,89,5.15,63,3.67,273,15.83,108,6.23,0,0.00,0,0.00,0,0.00,8,0.47,4,0.24,17,2.70,38,5.92,27,1.59,10,0.59,8,0.47,2,0.09,11,0.64,12,0.72,0,0.00,0,0.00,0,0.00,4,0.23,0,0.00,1,0.17,2,0.37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,811,393,368,764,922,1,0,3,37,43,106,157
01005950800,Alabama,Barbour County,1,2055,901,0,0,0.00,1,1,1,0,0,1,26.3,55306,1,1,1,1,1,0,0,0,520,1172,520,199,459,199,1172,57.01,459,22.36,260,12.66,214,10.43,542,26.38,603,29.35,6,0.28,0,0.00,3,0.14,18,0.86,24,1.17,18,1.97,80,8.83,520,25.29,199,9.70,109,5.32,89,4.33,285,13.88,226,10.98,3,0.13,0,0.00,0,0.01,6,0.28,12,0.57,7,0.81,33,3.68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,906,468,399,1150,832,30,0,7,36,57,38,170
01005950900,Alabama,Barbour County,1,4583,1784,0,0,0.00,0,1,0,0,0,1,36.9,36091,0,1,0,1,0,0,0,0,473,2748,473,225,1553,225,2748,59.97,1553,33.88,807,17.60,354,7.72,1368,29.86,1213,26.46,4,0.09,20,0.43,1,0.02,142,3.10,215,4.69,92,5.17,413,23.16,473,10.32,225,4.90,132,2.88,56,1.21,286,6.23,163,3.55,0,0.01,3,0.06,0,0.00,21,0.46,26,0.56,11,0.64,70,3.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2504,1410,574,1842,2519,11,20,1,190,260,179,642
